SPCC962.03C	SPBC4C3.03
SPCC962.03C	SPBC2F12.14C
SPCC962.03C	SPAC18B11.09C
SPCC962.03C	SPBC27.08C
SPCC962.03C	SPAC806.07
SPCC962.03C	SPAC1805.16C
SPCC962.03C	SPAC1556.04C
SPCC962.03C	SPAC806.06C
SPCC962.03C	SPBC1198.14C
SPCC962.03C	SPCC306.02C
SPCC962.03C	SPCC550.06C
SPCC962.03C	SPBC30D10.03C
SPCC962.03C	SPBP26C9.02C
SPBC216.06C	SPBC30D10.04
SPAC17A5.01	SPCC553.03
SPCC162.11C	SPCC162.11C
SPBP8B7.11	SPBP8B7.21
SPBC1703.14C	SPCC285.17
SPBP4H10.05C	SPBC1711.08
SPAC27F1.04C	SPBC11C11.03
SPAC27F1.04C	SPCC11E10.03
SPAC1687.03C	SPAC27E2.10C
SPBC660.15	SPAC14C4.06C
SPCC550.06C	SPCC550.06C
SPAC23H3.08C	SPCC1322.12C
SPBC31E1.04	SPAC1527.02
SPAC20H4.08	SPAC2F7.02C
SPAC17H9.09C	SPAC2F7.10
SPAC3G6.03C	SPCC162.07
SPAC3A11.12C	SPCC576.10C
SPAC328.06	SPAC17A5.10
SPBC30D10.03C	SPBC30D10.03C
SPBC11G11.06C	SPBC3E7.14
SPAC25G10.06	SPBC18E5.11C
SPAC4A8.07C	SPAC2F7.10
SPAC4F10.15C	SPBC119.05C
SPAC1B3.12C	SPBC947.13
SPAC2G11.05C	SPAC1142.07C
SPAC2G11.05C	SPAC2G11.06
SPAC4H3.07C	SPBC31A8.01C
SPAC4H3.07C	SPAC31G5.16C
SPBC3B8.02	SPAC23C11.08
SPBC651.05C	SPBC3B9.09
SPAC323.06C	SPAC24H6.12C
SPCC970.01	SPAC688.06C
SPCC16C4.11	SPBC20F10.10
SPAPB2B4.02	SPAC637.13C
SPCC1322.06	SPBC14F5.05C
SPBC4B4.10C	SPAC1783.06C
SPBP22H7.07	SPCC188.11
SPBP22H7.07	SPBC31E1.04
SPBC1921.03C	SPAPYUG7.05
SPBC3H7.15	SPAC644.14C
SPCP1E11.06	SPAC19A8.11C
SPCP1E11.06	SPBC947.02
SPCC4B3.16	SPAC823.15
SPCC4B3.16	SPAC823.15
SPCC4B3.16	SPAC22H10.04
SPAC16E8.16	SPAC644.15
SPAC16E8.16	SPBC14C8.10
SPCC188.06C	SPCC1322.13
SPCC338.13	SPBC36.08C
SPCC338.13	SPCC613.10
SPBC582.07C	SPBC119.01
SPCC1322.13	SPCC1322.13
SPCC1322.13	SPBC1734.06
SPAC6F12.10C	SPBC25H2.03
SPCC569.08C	SPBC1105.06
SPCC569.08C	SPCP31B10.03C
SPCC569.08C	SPBC24C6.11
SPCC13B11.01	SPBC20F10.07
SPAC17A2.14	SPAC343.14C
SPAC1783.06C	SPBC3B9.06C
SPAC4F10.07C	SPCC63.08C
SPAC4F10.07C	SPAC323.02C
SPAC4F10.07C	SPBC36.08C
SPBC6B1.05C	SPBP8B7.24C
SPBC3B8.01C	SPAC20G8.06
SPBC56F2.03	SPBC1347.12
SPAC6F6.08C	SPAC56F8.08
SPAC23H3.08C	SPCC1795.01C
SPBP26C9.02C	SPBP26C9.02C
SPBC21C3.08C	SPAC806.06C
SPBC21C3.08C	SPAC806.06C
SPAC26H5.06	SPBC409.12C
SPAC821.08C	SPBC20F10.06
SPAC110.03	SPAC6F12.06
SPAC2E1P5.04C	SPAPB1A10.04C
SPAC17G6.12	SPBC776.12C
SPAC17G6.12	SPBC1709.07
SPAC17G6.12	SPBC839.03C
SPBC776.12C	SPAC4G9.10
SPBC776.12C	SPCC576.12C
SPBC776.12C	SPAC26H5.07C
SPBC776.12C	SPAC458.03
SPBC776.12C	SPBC11B10.07C
SPBC776.12C	SPAC1F3.04C
SPAC22F3.05C	SPBC530.01
SPAC6C3.04	SPAC6C3.04
SPBC582.03	SPBC1734.14C
SPBC582.03	SPBC1734.14C
SPBC582.03	SPBC839.17C
SPBC582.03	SPCC4G3.05C
SPBC582.03	SPAC29A4.09
SPCC4E9.02	SPBC1734.14C
SPBP4H10.04	SPAC637.13C
SPCC830.06	SPAC30C2.06C
SPAC20G4.06C	SPBC32H8.12C
SPBC56F2.09C	SPAC1851.03
SPAC1B3.03C	SPBC32F12.03C
SPAC23C4.02	SPBC409.05
SPBP8B7.25	SPBC56F2.08C
SPAC19G12.04	SPAC19G12.04
SPCC576.12C	SPBC3B9.21
SPCC16A11.05C	SPBC6B1.07
SPBC6B1.07	SPCC16A11.05C
SPBC1347.10	SPBC211.04C
SPBC32F12.08C	SPAC16A10.05C
SPBC2D10.13	SPBC3B9.21
SPBC2D10.13	SPCC1919.03C
SPBC2D10.13	SPBC20F10.06
SPAC5H10.09C	SPAC5H10.09C
SPBC2D10.13	SPBC211.04C
SPBC2D10.13	SPAC26H5.05
SPBC2D10.13	SPCC191.09C
SPBC2D10.13	SPBC12D12.01
SPBC2D10.13	SPAC22E12.01
SPCC18.03	SPAC13C5.07
SPCC18.16C	SPAC20H4.01
SPAC17A5.13	SPAC17A5.13
SPAC1399.03	SPBC119.01
SPCC188.11	SPAC144.17C
SPAC1002.17C	SPAC4F10.07C
SPCC622.12C	SPBC3D6.08C
SPBC215.02	SPAC3A11.13
SPBC776.02C	SPAC631.02
SPBC776.02C	SPAC25G10.09C
SPBC776.02C	SPCC645.02
SPAC4F8.07C	SPAC31G5.07
SPAPB2B4.02	SPAC637.13C
SPBC1289.03C	SPCC1840.01C
SPCC1840.01C	SPBC1289.03C
SPBC337.13C	SPBC337.13C
SPCC290.04	SPBC800.03
SPAC19A8.10	SPBC365.06
SPAC19A8.10	SPBC3D6.11C
SPBC21H7.07C	SPBC21H7.07C
SPAC4H3.05	SPBC365.06
SPAC4H3.05	SPBC11B10.06
SPAC23H4.18C	SPAC823.03
SPAC23H4.18C	SPAC13D6.04C
SPAC23H4.18C	SPBP4H10.15
SPAC31G5.01	SPCC1235.09
SPAC1783.04C	SPAC16.05C
SPBC11B10.10C	SPBC12D12.01
SPAC29B12.01	SPBC28F2.11
SPCC4B3.10C	SPAC25G10.06
SPCC4B3.10C	SPAC3H1.05
SPCC4B3.10C	SPBC13E7.02
SPCC4B3.10C	SPBP8B7.10C
SPCC645.03C	SPAC806.03C
SPCC645.03C	SPAC806.03C
SPCC970.08	SPAC8E11.02C
SPCC1223.06	SPAC21E11.07
SPBC776.15C	SPBC365.06
SPBC25B2.05	SPBC211.04C
SPBP8B7.09C	SPBC2G5.07C
SPCC1620.01C	SPBC3B9.21
SPCC1620.01C	SPBC20F10.09
SPCC1620.01C	SPAC2F3.17C
SPCC1620.01C	SPBC211.08C
SPCC1620.01C	SPAC25G10.06
SPCC1620.01C	SPAC25G10.06
SPCC1620.01C	SPAC2C4.03C
SPBC30D10.06	SPAC1851.03
SPBC30D10.06	SPBC3B9.21
SPBC30D10.06	SPBC3D6.08C
SPBC30D10.06	SPAC2F3.17C
SPBC30D10.06	SPCC285.12
SPBC30D10.06	SPCC1840.10
SPBC30D10.06	SPAC25G10.06
SPBC30D10.06	SPAC25G10.06
SPCC1840.10	SPBC3B9.21
SPCC1840.10	SPBC4C3.04C
SPCC1840.10	SPAC31G5.01
SPCC1840.10	SPBC20F10.09
SPCC1840.10	SPAC2F3.17C
SPCC1840.10	SPCC285.12
SPCC1840.10	SPBC211.08C
SPCC1840.10	SPAC25G10.06
SPCC1840.10	SPAC25G10.06
SPCC1840.10	SPBC18E5.11C
SPBC947.03C	SPBC1861.03
SPAC644.10	SPAC29A4.07
SPAC1071.02	SPAC644.10
SPAC57A10.05C	SPAC2E1P5.01C
SPAC57A10.05C	SPCC777.08C
SPAC57A10.05C	SPBC18E5.11C
SPAC57A10.05C	SPCC777.08C
SPAC17H9.14C	SPBC25B2.09C
SPCC297.06C	SPCC297.06C
SPCC297.06C	SPAC1952.13
SPAC328.01C	SPBC26H8.02C
SPAC328.01C	SPBC13E7.03C
SPAC328.01C	SPAC31A2.11C
SPBC211.08C	SPBC16G5.10
SPBC409.04C	SPAC22G7.09C
SPBC409.04C	SPBC36.08C
SPAC14C4.06C	SPCC11E10.07C
SPAC1786.03	SPAC19E9.01C
SPCC1739.14	SPAC19E9.01C
SPCC1739.14	SPBC36.08C
SPCC126.12	SPCC126.12
SPAC4A8.16C	SPBC23G7.05
SPAC4A8.16C	SPAC637.13C
SPAC27D7.13C	SPBC1347.12
SPAC27D7.13C	SPBC11C11.03
SPBC660.07	SPBP4H10.20
SPAC27F1.04C	SPAC4A8.14
SPAC890.06	SPBC20F10.06
SPAC890.06	SPAC19E9.01C
SPAC890.06	SPBC18E5.11C
SPCC18B5.07C	SPCC550.06C
SPBC19G7.15	SPAC26A3.15C
SPBC19G7.15	SPAC12G12.05C
SPAC4G9.04C	SPCC24B10.08C
SPAC4G9.04C	SPAC10F6.11C
SPAC4G9.04C	SPAC1486.03C
SPAC4G9.04C	SPAC7D4.04
SPBC20F10.10	SPBC2D10.04
SPBC30D10.13C	SPAC144.17C
SPBC16H5.02	SPAC13A11.04C
SPCC16C4.11	SPBC1D7.03
SPCC16C4.11	SPBC1773.05C
SPCC16C4.11	SPBC1773.05C
SPCC16C4.11	SPBC216.01C
SPAC17G8.14C	SPAC31F12.01
SPCC576.15C	SPCC1739.05
SPBC29A10.07	SPAC19E9.01C
SPAC23C11.05	SPCC11E10.07C
SPAC22H10.04	SPAC1B3.03C
SPAC22H10.04	SPAC926.04C
SPAC22H10.04	SPBC3F6.01C
SPBC3F6.01C	SPAC6F12.02
SPCC1795.04C	SPAC16E8.03
SPBC4C3.10C	SPBC25H2.03
SPAPYUG7.05	SPAPYUG7.05
SPBC21C3.05	SPAC22A12.09C
SPBC6B1.07	SPAC30D11.13
SPCC1840.03	SPBC947.02
SPCC1840.03	SPCC550.06C
SPCC1840.03	SPBC776.15C
SPCC1840.03	SPBC19G7.15
SPCC1840.03	SPBC1773.05C
SPCC1840.03	SPBC1773.05C
SPCC1840.03	SPBC83.04
SPCC1840.03	SPBC30D10.04
SPCC4F11.02	SPCC24B10.13
SPCC1223.11	SPAC9.02C
SPBC1652.02	SPAC1002.08C
SPBC1652.02	SPBC2D10.04
SPBC4F6.15C	SPAC4D7.09
SPBC4F6.15C	SPAC11E3.03
SPAC1952.07	SPAC20G4.04C
SPAC12B10.12C	SPBC2D10.12
SPAC12B10.12C	SPAC589.10C
SPAC644.14C	SPAC328.04
SPAC644.14C	SPAC30D11.13
SPAC644.14C	SPCC285.17
SPAC644.14C	SPAPB17E12.12C
SPBC1A4.10C	SPAC17C9.14
SPAC1B3.12C	SPAC31A2.11C
SPAC1687.01	SPBC337.13C
SPAC1687.01	SPAC27D7.04
SPBC1289.07C	SPBC3H7.13
SPCC18.07	SPCC330.13
SPAC31G5.13	SPCC1682.10
SPBC16G5.01	SPAC23C11.13C
SPBC16G5.01	SPBC16E9.02C
SPAC1420.03	SPCC1223.15C
SPAC806.03C	SPBC409.15
SPAC806.03C	SPBC409.15
SPAC25G10.06	SPBC3B9.21
SPAC25G10.06	SPAC12B10.04
SPAC2C4.16C	SPBC1734.14C
SPAC2C4.16C	SPAC16E8.03
SPCC576.10C	SPCC576.10C
SPAC22E12.08	SPCC16A11.08
SPBC336.09C	SPBC3B8.11
SPBC17D1.04	SPAC22E12.08
SPAC17G6.02C	SPAC521.02
SPCC663.01C	SPBC20F10.06
SPCC663.01C	SPCC1795.01C
SPCC663.01C	SPBC1604.05
SPCC663.01C	SPCC4B3.16
SPAC3H8.10	SPCC16C4.01
SPBC409.20C	SPBC1652.02
SPBC409.05	SPAC631.02
SPBC409.05	SPBC25B2.11
SPBC409.05	SPAC57A10.05C
SPBC409.05	SPBC12D12.08C
SPBC409.05	SPCC1827.08C
SPBC365.06	SPAC30D11.13
SPBC3E7.14	SPAC2C4.03C
SPCC74.03C	SPAC26H5.02C
SPAC1556.08C	SPCC4G3.04C
SPAC1556.08C	SPCC1020.10
SPAC29B12.04	SPAC222.08C
SPAC222.08C	SPAC29B12.04
SPAC222.08C	SPAC29B12.04
SPAC222.08C	SPAC29B12.04
SPAC22F3.11C	SPBC19C2.08
SPCC1223.15C	SPBC11C11.03
SPAC8C9.17C	SPBC56F2.08C
SPAC17A5.11	SPBC32F12.02
SPAC3F10.15C	SPAC11E3.03
SPCC1393.02C	SPBC211.04C
SPAC5D6.05	SPBC21.04
SPBC1604.10	SPBC1105.06
SPBC1604.10	SPBC14F5.08
SPBC1D7.05	SPAC1565.04C
SPBC211.02C	SPBC32F12.05C
SPBC211.02C	SPBC3E7.13C
SPAC1002.04C	SPBC21H7.02
SPCC16C4.18C	SPAC12G12.05C
SPAC1296.06	SPCC132.04C
SPAC1296.06	SPAC2F7.04
SPAC1565.06C	SPAC8E11.03C
SPAC1565.06C	SPBC3E7.15C
SPAC1565.06C	SPAC2E1P5.01C
SPAC1565.06C	SPBC409.21
SPAC1565.06C	SPBC3E7.14
SPAC1565.06C	SPAC29B12.04
SPAC1565.06C	SPBC1773.05C
SPAC1565.06C	SPBC1773.05C
SPAC1565.06C	SPBC18E5.11C
SPAC1565.06C	SPAC18G6.01C
SPAC1565.06C	SPCC777.08C
SPAC1565.06C	SPAC26H5.02C
SPAC458.07	SPCC1672.08C
SPAC458.07	SPAC16E8.11C
SPAC23H4.10C	SPAC23H4.10C
SPBC18H10.03	SPAC16E8.03
SPBC106.10	SPBC106.10
SPBC36.01C	SPAC31A2.11C
SPAC19G12.15C	SPBC2G2.03C
SPBC1718.05	SPAC644.18C
SPBC1718.05	SPBC11G11.04
SPAC10F6.05C	SPBC1703.13C
SPAC30D11.13	SPAC30D11.13
SPBC18H10.08C	SPBC557.04
SPCC330.05C	SPCC330.05C
SPCC594.06C	SPBC16H5.09C
SPCC594.06C	SPAC13F5.06C
SPCC594.06C	SPAC227.06
SPCC594.06C	SPBC25H2.06C
SPCC594.06C	SPAC10F6.11C
SPCC594.06C	SPBC32F12.12C
SPCC594.06C	SPBC8D2.02C
SPCC594.06C	SPAC19B12.06C
SPCC594.06C	SPBC405.04C
SPAPJ696.01C	SPCPJ732.01
SPCC777.13	SPAC31A2.11C
SPBC3B9.09	SPBC651.05C
SPBC30B4.01C	SPBC13G1.03C
SPAC9.07C	SPCC1393.09C
SPAC23H3.05C	SPAC323.05C
SPBC1706.01	SPBC776.02C
SPAC1002.12C	SPBP8B7.06
SPAC3C7.14C	SPAC3C7.14C
SPAC630.10	SPAC637.08
SPAC630.10	SPAC5D6.13
SPBC32F12.03C	SPBC31F10.11C
SPCC777.08C	SPCC11E10.07C
SPCC777.08C	SPAC12G12.05C
SPBC1347.06C	SPAC17G8.10C
SPBC1347.06C	SPAC644.04
SPBC1347.06C	SPAC23C11.05
SPBC1347.06C	SPAC1687.11
SPAC644.06C	SPBC2D10.11C
SPAC3C7.14C	SPAC3C7.14C
SPAC11E3.03	SPBC1652.02
SPBC649.04	SPAC11D3.06
SPBC649.04	SPBPJ4664.05
SPBC649.04	SPBC1683.07
SPBC1703.03C	SPAC3H5.12C
SPBC1703.03C	SPBC1D7.04
SPCC1259.07	SPBC1683.13C
SPCC4G3.11	SPCC4G3.11
SPCC16A11.08	SPAC6F6.12
SPBC365.04C	SPBC776.01
SPBC1773.05C	SPBC1773.05C
SPBC1773.05C	SPBC1773.05C
SPAC3C7.14C	SPAC1565.04C
SPAC3C7.14C	SPAC3C7.14C
SPAC323.04	SPAC11E3.03
SPAC17H9.11	SPAC6G9.07C
SPBC2A9.05C	SPAC227.06
SPBC2A9.05C	SPAC644.13C
SPBC21C3.04C	SPCC297.06C
SPAC11E3.05	SPBC215.15
SPBC1711.08	SPBC20F10.06
SPBC29A3.03C	SPBC2G5.07C
SPAC806.02C	SPAC144.16
SPBC1347.08C	SPAC12B10.15C
SPBC20F10.07	SPBC31F10.12
SPBC20F10.07	SPAC637.13C
SPCP1E11.04C	SPBC19C7.04C
SPAC17G8.02	SPAC27E2.02
SPAC19A8.11C	SPBP4H10.21C
SPAC227.06	SPAC644.13C
SPAC806.06C	SPAC806.06C
SPAC806.06C	SPAC806.06C
SPBC725.03	SPAC16.05C
SPBC725.03	SPBC20F10.07
SPCC63.07	SPCC63.07
SPCC1281.07C	SPBC713.04C
SPAC27D7.04	SPAC27D7.04
SPAC2G11.10C	SPAC2G11.10C
SPAC17G8.10C	SPAC1B1.02C
SPAC17G8.10C	SPAP27G11.03
SPAC23A1.04C	SPAC9G1.03C
SPAC23A1.04C	SPCP1E11.08
SPBC11G11.01	SPBC56F2.08C
SPCC364.07	SPCC364.07
SPAC637.13C	SPAC8E11.03C
SPAC637.13C	SPAC637.13C
SPBC1685.01	SPAC1D4.11C
SPBC887.05C	SPAC29E6.08
SPAC664.15	SPBC12C2.08
SPAC20H4.05C	SPAC20H4.05C
SPBC119.15	SPAC4D7.12C
SPBC119.15	SPAC144.07C
SPBC1604.17C	SPAC4C5.01
SPBC18H10.10C	SPCC191.09C
SPAC4F8.01	SPBC336.08
SPCC1235.03	SPBC19G7.13
SPCC1235.03	SPCC63.07
SPBC337.04	SPACUNK4.12C
SPCC576.01C	SPCC576.01C
SPAC57A7.07C	SPBC409.13
SPAC56E4.05	SPBC15D4.07C
SPAP27G11.03	SPBC25H2.03
SPAC144.17C	SPBC211.08C
SPBC2F12.14C	SPCC11E10.07C
SPBC2F12.14C	SPCC132.04C
SPBC2F12.14C	SPBC21H7.02
SPBC2F12.14C	SPCC18.11C
SPCC1259.06	SPBC21H7.02
SPBC215.14C	SPBC27.02C
SPBC428.19C	SPAC20H4.01
SPAC3H5.08C	SPAC26H5.02C
SPAC1952.02	SPCC11E10.07C
SPBC3H7.10	SPBC18E5.05C
SPAC11D3.13	SPAC29B12.04
SPAC11D3.13	SPAC29B12.04
SPAC11D3.13	SPAC29B12.04
SPAC806.07	SPAC806.07
SPAC26H5.02C	SPBC20F10.06
SPAC26H5.02C	SPAC26H5.02C
SPAC14C4.02C	SPBC336.08
SPAC3F10.13	SPAC23H3.03C
SPAC3F10.13	SPAC17A5.10
SPAC29E6.10C	SPAC29B12.06C
SPBC887.09C	SPBC36.08C
SPAPB1E7.05	SPCC63.07
SPAC20G4.05C	SPBC16A3.09C
SPAC30C2.08	SPBC11C11.03
SPCC338.13	SPBC13G1.03C
SPCC338.13	SPBC691.02C
SPCC338.13	SPAC23H4.11C
SPCC338.13	SPCC1672.12C
SPBC29B5.04C	SPBC12D12.06
SPBC29B5.04C	SPAC977.15
SPBC27B12.04C	SPAC16A10.04
SPBC27B12.04C	SPAP8A3.09C
SPAC10F6.16	SPAC6G10.12C
SPBC1703.10	SPAP14E8.03
SPBC1703.10	SPBC16H5.09C
SPBC1703.10	SPBC31E1.04
SPBC1703.10	SPAC19B12.06C
SPAC18G6.03	SPBC31E1.04
SPAC18G6.03	SPBC25H2.14
SPAC6F6.15	SPBC17A3.03C
SPBC1773.07C	SPBC2D10.11C
SPAPJ696.02	SPAC16E8.01
SPAPJ696.02	SPAC17A5.10
SPAPJ696.02	SPAC4D7.12C
SPAC227.08C	SPBC16H5.09C
SPAC23C11.14	SPCC297.06C
SPBC530.09C	SPBC530.09C
SPCC320.05	SPCC320.05
SPCC550.04C	SPCC550.04C
SPBC3B8.06	SPBC3B8.06
SPCC162.09C	SPCC162.09C
SPAC2F3.02	SPAC2F3.02
SPBC4F6.05C	SPBC4F6.05C
SPBC1539.04	SPBC1539.04
SPBC27B12.01C	SPBC27B12.01C
SPBC3E7.15C	SPBC3E7.15C
SPAC1639.01C	SPAC1639.01C
SPBPJ4664.05	SPBPJ4664.05
SPAC22A12.10	SPAC22A12.10
SPBC16E9.09C	SPBC16E9.09C
SPAC13G7.01C	SPAC13G7.01C
SPAC2C4.13	SPAC2C4.13
SPAC630.08C	SPAC630.08C
SPCC24B10.10C	SPCC24B10.10C
SPCC24B10.17	SPCC24B10.17
SPCC1281.06C	SPCC1281.06C
SPBC4F6.05C	SPBC4F6.05C
SPAC1B3.14	SPAC1B3.14
SPAC15A10.06	SPAC15A10.06
SPAC1D4.05C	SPAC1D4.05C
SPBC646.07C	SPBC646.07C
SPBC1652.02	SPBC1652.02
SPCC31H12.02C	SPCC31H12.02C
SPAC1399.02	SPBC56F2.10C
SPAC1399.02	SPAC17A5.08
SPAC1399.02	SPAC1639.01C
SPAC1399.02	SPCC126.09
SPAC1399.02	SPAC23H4.07C
SPAC1399.02	SPAC9E9.04
SPAC1399.02	SPCC548.07C
SPAC1399.02	SPBC16G5.11C
SPAC1399.02	SPAC2C4.13
SPAC1399.02	SPAC4G9.15
SPAC1399.02	SPAC589.06C
SPBC29B5.02C	SPAC22F3.07C
SPBC29B5.02C	SPAC1639.01C
SPBC29B5.02C	SPCC548.07C
SPBC29B5.02C	SPCC24B10.17
SPBC29B5.02C	SPAC4G9.15
SPBC29B5.02C	SPAC589.06C
SPBC409.08	SPAC17A5.08
SPBC409.08	SPAC1639.01C
SPBC409.08	SPAC9E9.04
SPBC409.08	SPCC970.06
SPBC409.08	SPAC1F7.08
SPBC409.08	SPBC409.20C
SPBC409.08	SPAC1639.01C
SPBC409.08	SPAC4G9.15
SPBC409.08	SPAC23C4.14
SPBC409.08	SPAC589.06C
SPBC409.08	SPBP8B7.22
SPBC530.09C	SPBC13A2.04C
SPBC530.09C	SPBC1711.09C
SPBC530.09C	SPBC409.18
SPBC530.09C	SPBC119.06
SPCC320.05	SPBC1773.15
SPCC320.05	SPAC4G9.15
SPAC24H6.01C	SPAC11H11.04
SPAC24H6.01C	SPAC4G9.15
SPAC24H6.01C	SPAC589.06C
SPAC1420.04C	SPAC30C2.05
SPAC1420.04C	SPBP23A10.16
SPCC550.04C	SPCC830.08C
SPCC550.04C	SPBC36B7.03
SPCC550.04C	SPAC17A5.08
SPCC550.04C	SPAC22E12.09C
SPCC550.04C	SPCC330.08
SPCC550.04C	SPCC4G3.13C
SPCC550.04C	SPBC29A10.08
SPCC550.04C	SPBC1773.15
SPCC550.04C	SPAC23H4.07C
SPCC550.04C	SPAC9E9.04
SPCC550.04C	SPBC3E7.15C
SPCC550.04C	SPAC3H1.05
SPCC550.04C	SPAC1639.01C
SPCC550.04C	SPAC12B10.02C
SPCC550.04C	SPAC144.10C
SPCC550.04C	SPAC13G6.03
SPCC550.04C	SPAC27F1.07
SPCC550.04C	SPBC16G5.11C
SPCC550.04C	SPBC1604.15
SPCC550.04C	SPBPJ4664.05
SPCC550.04C	SPAC13A11.02C
SPCC550.04C	SPCC970.06
SPCC550.04C	SPAC1039.01
SPCC550.04C	SPAC977.17
SPCC550.04C	SPAC1F7.08
SPCC550.04C	SPCC1442.12
SPCC550.04C	SPBC887.15C
SPCC550.04C	SPBC409.20C
SPCC550.04C	SPAC4G9.15
SPCC550.04C	SPAC23C4.14
SPCC550.04C	SPAC589.06C
SPCC550.04C	SPAC17A5.08
SPAC6G9.11	SPBC9B6.09C
SPAC6G9.11	SPAC30.04C
SPAPB1E7.09	SPAC664.14
SPBC3D6.05	SPBC2A9.08C
SPBC1718.06	SPAC17A5.08
SPAC6F6.05	SPAC8F11.06
SPAPB17E12.11	SPBC16C6.06
SPAPB17E12.11	SPBC1683.10C
SPCC895.04C	SPBC646.05C
SPBC1683.05	SPBC1105.08
SPCC548.07C	SPAC1639.01C
SPCC548.07C	SPAC4G9.15
SPCC548.07C	SPAC589.06C
SPAC11E3.13C	SPBC1539.04
SPAC11E3.13C	SPAC1639.01C
SPAC11E3.13C	SPAC589.06C
SPBC1652.02	SPAC56F8.11
SPBC1652.02	SPAC1639.01C
SPBC1652.02	SPAC589.06C
SPBC1652.02	SPBP8B7.22
SPCC18B5.01C	SPAC4G9.15
SPBC1683.09C	SPAC2G11.09
SPBC1271.10C	SPAC139.02C
SPBC1271.10C	SPAC589.06C
SPAC13G7.05	SPAC3H1.05
SPAC13G7.05	SPAC4G9.15
SPAC13G7.05	SPAC589.06C
SPBC3B8.04C	SPAC4G9.15
SPBC3B8.04C	SPAC589.06C
SPAC5D6.09C	SPBC29A3.11C
SPAC5D6.09C	SPAC6G10.09
SPAC824.06	SPAPB2B4.04C
SPAC521.04C	SPAC589.06C
SPAP7G5.03	SPAC7D4.15C
SPAP7G5.03	SPAC4G9.15
SPBC543.05C	SPAC4G8.08
SPBC543.05C	SPAC589.06C
SPAC22E12.09C	SPAC1639.01C
SPAC22E12.09C	SPBC36.01C
SPAC22E12.09C	SPBC409.20C
SPBC3B8.06	SPBC2A9.08C
SPAC22A12.10	SPAC17C9.07
SPAC22A12.10	SPAC17A5.08
SPAC22A12.10	SPAC1635.01
SPAC22A12.10	SPAC22A12.10
SPAC22A12.10	SPBC16E9.09C
SPAC22A12.10	SPCC24B10.17
SPAC22A12.10	SPAC144.18
SPAC22A12.10	SPAC4G9.15
SPAC22A12.10	SPAC589.06C
SPAC22A12.10	SPAC17A5.08
SPAC6B12.12	SPBC30B4.01C
SPAC6B12.12	SPCC548.07C
SPAC6B12.12	SPAC1399.03
SPAC3H1.09C	SPCC830.08C
SPAC3H1.09C	SPCC550.04C
SPAC3H1.09C	SPBC36B7.03
SPAC3H1.09C	SPAC1639.01C
SPAC3H1.09C	SPAC23H4.07C
SPAC3H1.09C	SPAC9E9.04
SPAC3H1.09C	SPAC3H1.05
SPAC3H1.09C	SPAC1639.01C
SPAC3H1.09C	SPAC12B10.02C
SPAC3H1.09C	SPBC16G5.11C
SPAC3H1.09C	SPBPJ4664.05
SPAC3H1.09C	SPAC13A11.02C
SPAC3H1.09C	SPBC3E7.15C
SPAC3H1.09C	SPCC970.06
SPAC3H1.09C	SPAC630.08C
SPAC3H1.09C	SPCC1442.12
SPAC3H1.09C	SPAC10F6.12C
SPAC3H1.09C	SPBC409.20C
SPAC3H1.09C	SPBC646.07C
SPAC3H1.09C	SPAC1639.01C
SPAC3H1.09C	SPAC4G9.15
SPAC3H1.09C	SPAC589.06C
SPCC330.08	SPCC830.08C
SPCC330.08	SPBC1604.07
SPCC330.08	SPAC1639.01C
SPCC330.08	SPAC9E9.04
SPCC330.08	SPAC3H1.05
SPCC330.08	SPBPJ4664.05
SPCC330.08	SPBC2F12.15C
SPCC330.08	SPAC1639.01C
SPCC330.08	SPAC4G9.15
SPCC330.08	SPAC589.06C
SPAC1687.02	SPAC589.06C
SPAC23C11.14	SPCC548.07C
SPAC23C11.14	SPAC16E8.07C
SPAC23C11.14	SPAC2G11.09
SPBC27B12.13	SPAC29A4.14C
SPCC553.06	SPAC17A5.08
SPCC553.06	SPBC1271.10C
SPCC553.06	SPAC1639.01C
SPCC553.06	SPAC23H4.07C
SPCC553.06	SPAC9E9.04
SPCC553.06	SPAC27F1.08
SPCC553.06	SPAC2C4.13
SPCC553.06	SPBC3E7.15C
SPCC553.06	SPBC2F12.15C
SPCC553.06	SPBC887.15C
SPCC553.06	SPBC713.11C
SPCC553.06	SPBC409.20C
SPCC553.06	SPAC1639.01C
SPCC553.06	SPAC4G9.15
SPCC553.06	SPAC589.06C
SPCC330.12C	SPAC328.09
SPBC12C2.13C	SPAC4F10.10C
SPAC1F7.08	SPAC732.01
SPAC1F7.08	SPBC56F2.10C
SPAC1F7.08	SPAC17G6.09
SPAC1F7.08	SPBC83.11
SPAC1F7.08	SPAC17A5.08
SPAC1F7.08	SPAC1639.01C
SPAC1F7.08	SPAC23H4.07C
SPAC1F7.08	SPAC9E9.04
SPAC1F7.08	SPBC3E7.15C
SPAC1F7.08	SPAC1639.01C
SPAC1F7.08	SPAC12B10.02C
SPAC1F7.08	SPBC16G5.11C
SPAC1F7.08	SPBPJ4664.05
SPAC1F7.08	SPCC970.06
SPAC1F7.08	SPAC24H6.01C
SPAC1F7.08	SPCC1442.12
SPAC1F7.08	SPBC409.20C
SPAC1F7.08	SPAC1639.01C
SPAC1F7.08	SPAC4G9.15
SPAC1F7.08	SPAC23C4.14
